Itemcode,"Description                        ","Item_brand                              ","Packsize  ",Number_of_invoices,Quantity_sold,Uomid,"Ave_price_each       ","Ave_cost_each        ","Total_sales          ","Cost_of_goods_sold   ","Line_gross_profit    ",Gross_profit_per_muom,Profit_percent
"CARO4   ","Carrots OG bunch 12s               ","                                        ","          ",4,12,"CS   ",29.0625,25.8183,348.75,309.82,38.93,3.2442,0.1116
"SWIO5   ","Swiss Chard Rainbow OG 24s         ","                                        ","          ",3,5,"CS   ",35.8,28.25,179,141.25,37.75,7.55,0.2109
"CEL3    ","Celery bunch 24s                   ","                                        ","          ",8,10,"CS   ",29.1,25.57,291,255.7,35.3,3.53,0.1213
"APPE925 ","Apple Hrlm Lamb Abbey Pearmain ECO ","                                        ","1/2BU     ",6,6,"CS   ",47.75,41.8733,286.5,251.24,35.26,5.8767,0.1231
"CAB2    ","Cabbage Red 12-18s 50#             ","                                        ","          ",32,35,"CS   ",20.2714,19.2894,709.5,675.13,34.37,0.982,0.0484
"APPE938 ","Apple Hrlm Winter Banana ECO 1/2bu ","                                        ","          ",1,10,"CS   ",40,36.617,400,366.17,33.83,3.383,0.0846
"PEP4    ","Pepper Poblano 1/2 bu              ","                                        ","          ",17,19,"CS   ",30.2763,28.5005,575.25,541.5102,33.74,1.7758,0.0587
"PEP13   ","Pepper Hungarian 1/2 bu            ","                                        ","          ",9,9,"CS   ",31.8333,28.1056,286.5,252.95,33.55,3.7277,0.1171
"APPE4   ","Apple Honeycrisp ECO 56/64s        ","                                        ","          ",10,13,"CS   ",65,62.5208,845,812.7703,32.23,2.4792,0.0381
"TAN3    ","Tangerine Ojai Pixie sm bag 8/3#   ","                                        ","          ",1,10,"CS   ",31.45,28.26,314.5,282.6,31.9,3.19,0.1014
"DIL1    ","Dill bunch 24s                     ","                                        ","          ",26,26,"CS   ",23.8462,22.6519,620,588.9501,31.05,1.1943,0.0501
"ONI10   ","Onion Yellow med bag 50#           ","                                        ","          ",19,22,"BG   ",20.6477,19.2427,454.25,423.34,30.91,1.405,0.068
"ONI7    ","Onion Red med bag 25#              ","                                        ","          ",23,32,"BG   ",21.5,20.5397,688,657.2697,30.73,0.9603,0.0447
"CAR2    ","Carrot bunch 14s                   ","                                        ","          ",44,40,"CS   ",21.4455,20.6917,857.82,827.6699,30.15,0.7538,0.0351
"PER20   ","Pear Bartlett Green 4/5bu          ","                                        ","          ",11,24,"CS   ",38.0521,36.8305,913.25,883.9309,29.32,1.2216,0.0321
"CARO5   ","Carrots Purple OG bunch 12s        ","                                        ","          ",2,9,"CS   ",28.9167,25.6744,260.25,231.07,29.18,3.2423,0.1121
"APPE88  ","Apple Evercrisp ECO 80/88/100s     ","                                        ","          ",1,8,"CS   ",29.75,26.25,238,210,28,3.5,0.1176
"CARO6   ","Carrots Yellow OG bunch 12s        ","                                        ","          ",1,8,"CS   ",28.25,24.89,226,199.12,26.88,3.36,0.1189
"APPE274 ","Apple McIntosh ECO 125s            ","                                        ","          ",9,23,"CS   ",30.75,29.5996,707.25,680.79,26.46,1.1504,0.0374
"APPE927 ","Apple Hrlm Newtown Pippin ECO 1/2bu","                                        ","          ",1,4,"CS   ",40,33.4,160,133.6,26.4,6.6,0.165
"BROO3   ","Broccoli OG 20#                    ","                                        ","          ",2,4,"CS   ",42.75,36.285,171,145.14,25.86,6.465,0.1512
"APPE67  ","Apple Paula Red ECO 125s           ","                                        ","          ",3,5,"CS   ",36,30.834,180,154.17,25.83,5.166,0.1435
"SQU49   ","Squash Kabocha 1-1/9bu ~45#        ","                                        ","          ",13,17,"CS   ",21.3529,19.8394,363,337.27,25.73,1.5135,0.0709
"APPE45  ","Apple Honeycrisp ECO 88s           ","                                        ","          ",1,3,"CS   ",75.75,67.25,227.25,201.75,25.5,8.5,0.1122
"LEE1    ","Leek bunch 12s                     ","                                        ","          ",15,19,"CS   ",27.9211,26.6126,530.5,505.6401,24.86,1.3085,0.0469
"BEE8    ","Beet Gold bunch 14s                ","                                        ","          ",11,27,"CS   ",19.5833,18.7289,528.75,505.6791,23.07,0.8544,0.0436
"STR3    ","Strawberry Green Native 8 quart    ","                                        ","          ",1,5,"CS   ",40,35.5,200,177.5,22.5,4.5,0.1125
"PEP25   ","Pepper Hot Mix 1/2bu               ","                                        ","          ",2,9,"CS   ",26.0556,23.6278,234.5,212.65,21.85,2.4278,0.0932
"APPE58  ","Apple Cameo ECO 125s               ","                                        ","          ",5,18,"CS   ",28.5278,27.5128,513.5,495.2304,18.27,1.015,0.0356
"LET15   ","Lettuce Iceberg 24s                ","                                        ","          ",8,14,"CS   ",23,21.6964,322,303.75,18.25,1.3036,0.0567
"APPE911 ","Apple Hrlm Claygate Pearmain ECO   ","                                        ","1/2BU     ",3,3,"CS   ",47.75,41.7767,143.25,125.33,17.92,5.9733,0.1251
"PUM13   ","Pumpkin Baby Boo 1/2bu ~18#        ","                                        ","          ",15,23,"CS   ",23.4783,22.7,540,522.1008,17.9,0.7783,0.0331
"SQU14   ","Squash Barq 1/2 bu                 ","                                        ","          ",7,26,"CS   ",17.2692,16.5873,449,431.2702,17.73,0.6819,0.0395
"APPE930 ","Apple Hrlm Pitmaston Pineapple ECO ","                                        ","1/2BU     ",2,2,"CS   ",47.75,40.55,95.5,81.1,14.4,7.2,0.1508
"TOM42   ","Tomato Cherry Loose 20#            ","                                        ","          ",5,10,"CS   ",21.125,19.719,211.25,197.19,14.06,1.406,0.0666
"PEP27   ","Pepper Hot Sunset 1/2bu            ","                                        ","          ",2,2,"CS   ",32.25,25.99,64.5,51.98,12.52,6.26,0.1941
"PEP28   ","Pepper Krimzon Lee 1/2bu           ","                                        ","          ",2,2,"CS   ",32.25,25.99,64.5,51.98,12.52,6.26,0.1941
"ARU1    ","Arugula bunch 24s                  ","                                        ","          ",6,6,"CS   ",23.4583,21.57,140.75,129.42,11.33,1.8883,0.0805
"APPE926 ","Apple Hrlm Maiden's Blush ECO 1/2bu","                                        ","          ",3,3,"CS   ",47.75,44.2199,143.25,132.6597,10.59,3.5301,0.0739
"SQU25   ","Squash Butternut peeled halved 40# ","                                        ","          ",1,1,"CS   ",51.75,41.78,51.75,41.78,9.97,9.97,0.1927
"GAR5    ","Garlic bag 10#                     ","                                        ","          ",3,3,"BG   ",35.25,31.9767,105.75,95.93,9.82,3.2733,0.0929
"KALO1   ","Kale OG bunch 12s                  ","                                        ","          ",5,6,"CS   ",27.7083,26.1383,166.25,156.83,9.42,1.57,0.0567
"ESC2    ","Escarole 24s                       ","                                        ","          ",1,2,"CS   ",24.25,20.185,48.5,40.37,8.13,4.065,0.1676
"COR6    ","Corn Sweet White bag 60s           ","                                        ","          ",4,9,"BG   ",20,19.1122,180,172.0102,7.99,0.8878,0.0444
"BEAO9   ","Bean Fava OG 10#                   ","                                        ","          ",1,1,"CS   ",48.5,40.83,48.5,40.83,7.67,7.67,0.1581
"ONI1    ","Onion Red bunch 12s                ","                                        ","          ",14,15,"CS   ",18.1667,17.672,272.5,265.08,7.42,0.4947,0.0272
"KALO2   ","Kale Tuscan OG bunch 12s           ","                                        ","          ",4,8,"CS   ",27.7188,26.8,221.75,214.4,7.35,0.9188,0.0331
"END1    ","Endives crate 24s                  ","                                        ","          ",4,4,"CS   ",16.125,14.3775,64.5,57.51,6.99,1.7475,0.1084
"BEE5    ","Beet Red bunch 14s                 ","                                        ","          ",6,7,"CS   ",21.5,20.5272,150.5,143.6902,6.81,0.9728,0.0452
"SWI4    ","Swiss Chard Green bunch 14s        ","                                        ","          ",7,7,"CS   ",20.9643,20.0357,146.75,140.25,6.5,0.9286,0.0443
"PEP11   ","Pepper Serrano 1/2 bu              ","                                        ","          ",1,1,"CS   ",32.25,25.99,32.25,25.99,6.26,6.26,0.1941
"SQU56   ","Squash Butterkin 1-1/9bu           ","                                        ","          ",15,19,"CS   ",22.0789,21.7779,419.5,413.7801,5.72,0.301,0.0136
"QUI1    ","Quince loose 1/2 bu                ","                                        ","          ",1,1,"CS   ",52,46.4,52,46.4,5.6,5.6,0.1077
"KOH4    ","Kohlrabi 12s                       ","                                        ","          ",6,6,"CS   ",17.2917,16.3717,103.75,98.23,5.52,0.92,0.0532
"SWI8    ","Swiss Chard Red bunch 14s          ","                                        ","          ",8,8,"CS   ",21.8438,21.1812,174.75,169.45,5.3,0.6626,0.0303
"ONI20   ","Onion Yellow bunch 12s             ","                                        ","          ",5,6,"CS   ",16.8333,15.9967,101,95.98,5.02,0.8366,0.0497
"APPE940 ","Apple Hrlm Zabergau Reinette ECO   ","                                        ","1/2BU     ",2,2,"CS   ",47.75,45.51,95.5,91.02,4.48,2.24,0.0469
"BOK3    ","Bok Choy 30# loose                 ","                                        ","          ",2,2,"CS   ",28.5,26.37,57,52.74,4.26,2.13,0.0747
"CELO3   ","Celery OG 12s                      ","                                        ","          ",2,2,"CS   ",34.25,32.185,68.5,64.37,4.13,2.065,0.0603
"PEP17   ","Pepper Ancho Poblano 1/2 bu        ","                                        ","          ",1,1,"CS   ",32.25,28.51,32.25,28.51,3.74,3.74,0.116
"APPE922 ","Apple Hrl Karmijn de Sonnaville ECO","                                        ","1/2BU     ",1,1,"CS   ",47.75,44.21,47.75,44.21,3.54,3.54,0.0741
"CAB7    ","Cabbage Savoy 12-18s 50#           ","                                        ","          ",2,2,"CS   ",23,21.355,46,42.71,3.29,1.645,0.0715
"APPE932 ","Apple Hrlm Rhode Isl. Greening ECO ","                                        ","1/2BU     ",2,2,"CS   ",47.75,46.18,95.5,92.36,3.14,1.57,0.0329
"APPE283 ","Apple Jonagold ECO 113s            ","                                        ","          ",2,5,"CS   ",30.75,30.124,153.75,150.62,3.13,0.626,0.0204
"PUM14   ","Pumpkin Casperita 1-1/9 bu ~38#    ","                                        ","          ",19,27,"CS   ",26.6574,26.5667,719.75,717.3,2.45,0.0907,0.0034
"FENO1   ","Fennel OG loose 12s                ","                                        ","          ",3,5,"CS   ",28,27.514,140,137.57,2.43,0.486,0.0174
"BEEO1   ","Beet Red OG 12s                    ","                                        ","          ",1,1,"CS   ",34.25,32.01,34.25,32.01,2.24,2.24,0.0654
"GRA16   ","Grape Marquis 1/2bu                ","                                        ","          ",2,6,"CS   ",40.8333,40.5,245,243,2,0.3333,0.0082
"APPE95  ","Apple Hrlm Baldwin ECO 1/2bu       ","                                        ","          ",2,2,"CS   ",47.75,46.795,95.5,93.59,1.91,0.955,0.02
"APPE99  ","Apple Hrlm Blue Pearmain ECO 1/2bu ","                                        ","          ",2,2,"CS   ",47.75,46.795,95.5,93.59,1.91,0.955,0.02
"POT15   ","Potato White As bag 50#            ","                                        ","          ",4,16,"BG   ",18.5,18.3974,296,294.3589,1.64,0.1026,0.0055
"APPE910 ","Apple Hrlm Calville Blanc ECO 1/2bu","                                        ","          ",1,1,"CS   ",35,33.4,35,33.4,1.6,1.6,0.0457
"APPE24  ","Apple Empire ECO 80/88s            ","                                        ","          ",1,2,"CS   ",39.25,38.71,78.5,77.42,1.08,0.54,0.0138
"GAR2    ","Garlic Scape 10#                   ","                                        ","          ",4,4,"CS   ",25.0625,24.89,100.25,99.56,0.69,0.1725,0.0069
"APPE921 ","Apple Hrlm Hudson's Golden Gem ECO ","                                        ","          ",1,1,"CS   ",47.75,47.18,47.75,47.18,0.57,0.57,0.0119
"APPE98  ","Apple Hrlm Black Oxford ECO 1/2bu  ","                                        ","          ",1,1,"CS   ",47.75,47.18,47.75,47.18,0.57,0.57,0.0119
"BEE3    ","Beet Gold bunch 12s                ","                                        ","          ",2,2,"CS   ",24.5,24.455,49,48.91,0.09,0.045,0.0018
"APPE82  ","Apple Cortland ECO polybag 12/3#   ","ECO-branded                             ","          ",1,1,"CS   ",18,18,18,18,0,0,0
"BSKT2   ","PKG Basket Peach 3.5#              ","                                        ","          ",1,1950,"EA   ",0.26,0.26,507,507,0,0,0
"TOTE1   ","PKG Tote Plastic Apple TJs         ","                                        ","          ",1,20000,"CS   ",0.149,0.149,2980,2980,0,0,0
"BOK2    ","Bok Choy Baby 1/2 bu               ","                                        ","          ",3,3,"CS   ",24.5833,24.5967,73.75,73.79,-0.04,-0.0134,-0.0005
"KOH5    ","Kohlrabi Red 12s                   ","                                        ","          ",3,3,"CS   ",18.5,18.52,55.5,55.56,-0.06,-0.02,-0.0011
"APPE74  ","Apple Macoun ECO 80s               ","                                        ","          ",1,2,"CS   ",46,46.21,92,92.42,-0.42,-0.21,-0.0046
"SWI1    ","Swiss Chard Green bunch 24s        ","                                        ","          ",1,1,"CS   ",15.5,16.53,15.5,16.53,-1.03,-1.03,-0.0665
"SWI2    ","Swiss Chard Red bunch 24s          ","                                        ","          ",1,1,"CS   ",15.5,16.53,15.5,16.53,-1.03,-1.03,-0.0665
"ONI16   ","Onion Boiler bag 50#               ","                                        ","          ",1,1,"CS   ",9.25,12.01,9.25,12.01,-2.76,-2.76,-0.2984
"PEP20   ","Pepper Bell Heirloom Mix 1/2 bu ~11","                                        ","          ",2,3,"CS   ",15.5,16.4667,46.5,49.4,-2.9,-0.9667,-0.0624
"SQU48   ","Squash Butternut peel1/2 10-14s 15#","                                        ","          ",3,6,"CS   ",18,18.4833,108,110.9,-2.9,-0.4833,-0.0269
"RAD8    ","Radish French Breakfast 24s        ","                                        ","          ",17,17,"EA   ",18.5,18.6871,314.5,317.68,-3.18,-0.1871,-0.0101
"SQU57   ","Squash Gourd small  Mix 1/2bu      ","                                        ","          ",10,15,"CS   ",21.5167,21.746,322.75,326.1902,-3.44,-0.2293,-0.0107
"TUR2    ","Turnip bag 1 bu                    ","                                        ","          ",1,1,"CS   ",15.5,19.1,15.5,19.1,-3.6,-3.6,-0.2323
"TUR1    ","Turnip Greens bunch 12s            ","                                        ","          ",2,2,"CS   ",16.125,18.96,32.25,37.92,-5.67,-2.835,-0.1758
NEWITEM1,"NEW Type Variety Cert Grade Pack   ","                                        ","          ",1,1,"CS   ",9,15.19,9,15.19,-6.19,-6.19,-0.6878
NEWITEM2,"NEW Type Variety Cert Grade Pack   ","                                        ","          ",1,1,"CS   ",8,14.19,8,14.19,-6.19,-6.19,-0.7738
NEWITEM3,"NEW Type Variety Cert Grade Pack   ","                                        ","          ",1,1,"CS   ",25,31.19,25,31.19,-6.19,-6.19,-0.2476
"APPE48  ","Apple Honeycrisp ECO 100s          ","                                        ","          ",2,5,"CS   ",57.8,59.05,289,295.25,-6.25,-1.25,-0.0216
"PEP10   ","Pepper Long Hot 1/2 bu             ","                                        ","          ",1,1,"CS   ",20,27.21,20,27.21,-7.21,-7.21,-0.3605
"ONI19   ","Onion Yellow Baby 24s              ","                                        ","          ",1,3,"EA   ",18.5,21.1033,55.5,63.3099,-7.81,-2.6033,-0.1407
"BEEO13  ","Beet Chioggia OG bunch 12s         ","                                        ","          ",1,2,"CS   ",30.5,34.825,61,69.65,-8.65,-4.325,-0.1418
"APPE951 ","Apple Hrlm Hidden Rose ECO         ","                                        ","          ",1,1,"CS   ",35,44.25,35,44.25,-9.25,-9.25,-0.2643
"GRA8    ","Grape Red Vanessa clam 8/1#        ","                                        ","          ",1,2,"CS   ",29,35.185,58,70.37,-12.37,-6.185,-0.2133
"MUS1    ","Mustard Green bunch 12s            ","                                        ","          ",2,3,"CS   ",16.1667,20.4367,48.5,61.31,-12.81,-4.27,-0.2641
"CAB16   ","Cabbage Napa 11s 30#               ","                                        ","          ",8,8,"CS   ",20,21.6075,160,172.86,-12.86,-1.6075,-0.0804
"MIN1    ","Mint bunch 12s                     ","                                        ","          ",3,4,"CS   ",12.25,16.2,49,64.8,-15.8,-3.95,-0.3224
"SPI1    ","Spinach bunch 24s                  ","                                        ","          ",16,16,"CS   ",23,24.0125,368,384.2001,-16.2,-1.0125,-0.044
"ONI9    ","Onion Red bag 10#                  ","                                        ","          ",4,6,"BG   ",8.9167,12.24,53.5,73.44,-19.94,-3.3233,-0.3727
"SWI10   ","Swiss Chard Green bunch 12s        ","                                        ","          ",5,9,"CS   ",22.1667,24.3844,199.5,219.46,-19.96,-2.2177,-0.1001
"KALO13  ","Kale Red Curly OG bunch 12s        ","                                        ","          ",2,9,"CS   ",25.3889,27.6778,228.5,249.1,-20.6,-2.2889,-0.0902
"BEAO3   ","Bean Green OG 1bu loose 25#        ","                                        ","          ",6,45,"CS   ",19.6778,20.1491,885.5,906.7105,-21.21,-0.4713,-0.024
"LET10   ","Lettuce Boston 12s                 ","                                        ","          ",8,8,"CS   ",12,14.8475,96,118.78,-22.78,-2.8475,-0.2373
"KALO10  ","Kale Red Russian OG bunch 12s      ","                                        ","          ",2,11,"CS   ",25,27.1836,275,299.02,-24.02,-2.1836,-0.0873
"BEE2    ","Beet Red Cut bag 25#               ","                                        ","          ",14,19,"CS   ",19.0184,20.3163,361.35,386.01,-24.66,-1.2979,-0.0682
"SQU53   ","Squash Butternut peeled/halved 10# ","                                        ","          ",3,9,"CS   ",13,16.0789,117,144.7102,-27.71,-3.0789,-0.2368
"POT14   ","Potato Red Bs bag 50#              ","                                        ","          ",14,24,"BG   ",27.125,28.3337,651,680.0095,-29.01,-1.2087,-0.0446
"SQU60   ","Squash Honeynut  1-1/9bu ~45#      ","                                        ","          ",2,3,"CS   ",21.8333,33.41,65.5,100.23,-34.73,-11.5767,-0.5302
"SCA1    ","Scallion bunch 48s                 ","                                        ","          ",15,19,"CS   ",20.1316,22.2395,382.5,422.55,-40.05,-2.1079,-0.1047
"KAL1    ","Kale bunch 12s                     ","                                        ","          ",103,132,"CS   ",18.3869,18.7017,2427.07,2468.6207,-41.55,-0.3148,-0.0171
"SPI4    ","Spinach loose bag 5#               ","                                        ","          ",3,6,"CS   ",12.25,19.1934,73.5,115.1602,-41.66,-6.9434,-0.5668
"TOM8    ","Tomato Heirloom Mix flat 10#       ","                                        ","          ",1,20,"CS   ",18.5,20.9,370,418,-48,-2.4,-0.1297
"TUR6    ","Turnip Purple Top 2.5in bag 25#    ","                                        ","          ",11,13,"BG   ",19.6538,23.3646,255.5,303.74,-48.24,-3.7108,-0.1888
"PUM25   ","Pumpkin Calico Mini 1/2bu ~17#     ","                                        ","          ",5,9,"CS   ",16.0833,21.5878,144.75,194.2905,-49.54,-5.5045,-0.3422
"GRA13   ","Grape Mars 1/2bu                   ","                                        ","          ",7,21,"CS   ",41.4881,43.99,871.25,923.79,-52.54,-2.5019,-0.0603
"ONI12   ","Onion Yellow bag 10#               ","                                        ","          ",13,17,"BG   ",6.8235,10.7588,116,182.9001,-66.9,-3.9353,-0.5767
"EGGO4   ","Eggplant Asian OG 1/2bu 20#        ","                                        ","          ",3,5,"CS   ",33.6,47.494,168,237.4702,-69.47,-13.894,-0.4135
"ONI17   ","Onion Shallot 10# bag              ","                                        ","          ",12,12,"BG   ",23,29.3267,276,351.92,-75.92,-6.3267,-0.2751
"PEP8    ","Pepper Bell Green XL 1-1/9bu ~55s  ","                                        ","          ",333,1062,"CS   ",19.803,19.876,21030.75,21108.2844,-77.53,-0.073,-0.0037
"SQU47   ","Squash Butternut peeld/dicd 12/20oz","                                        ","          ",13,23,"CS   ",24.7935,29.027,570.25,667.6204,-97.37,-4.2335,-0.1708
"RAD1    ","Radish Red bunch 24s               ","                                        ","          ",102,202,"CS   ",14.8354,15.3233,2996.75,3095.31,-98.56,-0.4879,-0.0329
"SQU16   ","Squash Delicata 1/2 bu ~20#        ","                                        ","          ",89,132,"CS   ",20.6174,21.4403,2721.5,2830.1215,-108.62,-0.8229,-0.0399
"PUM11   ","Pumpkin Jack B. Little 1/2bu ~17#  ","                                        ","          ",27,41,"CS   ",23.2683,26.1395,954,1071.7198,-117.72,-2.8712,-0.1234
"COL1    ","Collard Greens bunch 12s           ","                                        ","          ",41,45,"CS   ",15.85,18.53,713.25,833.8501,-120.6,-2.68,-0.1691
"POT31   ","Potato Sweet 1-1/9bu ~40#          ","                                        ","          ",1,13,"CS   ",0,9.4085,0,122.3105,-122.31,-9.4085,-99.9999
"SQU8    ","Squash Buttercup 1-1/9 bu ~40#     ","                                        ","          ",68,133,"CS   ",21.1128,22.224,2808,2955.7912,-147.79,-1.1112,-0.0526
"TOTE8   ","PKG Tote Paper Apple Lyman 5#      ","                                        ","          ",1,95,"EA   ",78.39,80.1712,7447.05,7616.264,-169.21,-1.7812,-0.0227
"BXT1    ","PKG Boxette Hrlm Tomato Master     ","                                        ","          ",6,9412,"EA   ",1.25,1.2687,11765,11940.6813,-175.68,-0.0187,-0.0149
"CAR1    ","Carrot bag 25#                     ","                                        ","          ",63,80,"CS   ",14.4781,17.0699,1158.25,1365.5909,-207.34,-2.5918,-0.179
"SQU4    ","Squash Acorn 1-1/9 bu ~40#         ","                                        ","          ",113,259,"CS   ",20.2384,21.1381,5241.75,5474.7786,-233.03,-0.8997,-0.0445
"APPE2   ","Apple Empire ECO 100s              ","                                        ","          ",1,9,"CS   ",0,27.8822,0,250.9398,-250.94,-27.8822,-99.9999
"PUM9    ","Pumpkin Sugar 8s 1-1/9bu ~24#      ","                                        ","          ",76,159,"CS   ",18.0094,19.607,2863.5,3117.5207,-254.02,-1.5976,-0.0887
"LET2    ","Lettuce Green Leaf 12s             ","                                        ","          ",88,88,"CS   ",11.9639,14.87,1052.82,1308.5604,-255.74,-2.9061,-0.2429
"LET3    ","Lettuce Red Leaf 12s               ","                                        ","          ",93,92,"CS   ",11.9258,14.7909,1097.17,1360.7604,-263.59,-2.8651,-0.2402
"TOTE2   ","PKG Tote Paper Apple 5#            ","                                        ","          ",8,5080,"EA   ",1.372,1.4266,6969.93,7247.199,-277.27,-0.0546,-0.0398
"TOM41   ","Tomatoes Cherry HRLM Mix 10# loose ","                                        ","          ",6,200,"CS   ",19.8063,21.3441,3961.25,4268.82,-307.57,-1.5378,-0.0776
"SQU6    ","Squash Spaghetti 1-1/9 bu ~40#     ","                                        ","          ",180,411,"CS   ",21.4313,22.1888,8808.25,9119.5814,-311.33,-0.7575,-0.0353
"LET7    ","Lettuce Romaine 12s                ","                                        ","          ",88,117,"CS   ",12.109,15.1026,1416.75,1766.9987,-350.25,-2.9936,-0.2472
"TOTE4   ","PKG Tote Paper Apple Fishkill 5#   ","ECO-branded                             ","          ",1,15,"EA   ",77.6253,101.292,1164.38,1519.38,-355,-23.6667,-0.3049
"POT16   ","Potato White Bs bag 50#            ","                                        ","          ",17,40,"BG   ",10.1,19.4385,404,777.5402,-373.54,-9.3385,-0.9246
"POT30   ","Potato Russet bag 10/5# HNF        ","                                        ","          ",32,134,"BG   ",20.569,23.4039,2756.25,3136.1186,-379.87,-2.8349,-0.1378
"TOM32   ","Tomato on the vine 11#             ","                                        ","          ",120,670,"CS   ",19.1709,19.811,12844.5,13273.397,-428.9,-0.6401,-0.0334
"LBL34   ","PKG Label Local (w/QR Code)        ","RT                                      ","          ",1,3500,"EA   ",0,0.1313,0,459.55,-459.55,-0.1313,-99.9999
"POT29   ","Potato White bag 10/5# HNF         ","                                        ","          ",68,499,"BG   ",19.3742,20.2953,9667.75,10127.3656,-459.62,-0.9211,-0.0475
"SQU36   ","Squash Butternut 1-1/9bu ~45#      ","                                        ","          ",111,291,"CS   ",17.1813,18.9755,4999.75,5521.881,-522.13,-1.7942,-0.1044
"POLY5   ","PKG Polybag Apple ECO 3# ea        ","ECO-branded                             ","          ",4,75000,"EA   ",0.052,0.0609,3900,4565,-665,-0.0089,-0.1705
"BXT2    ","PKG Boxette Hrlm Tomato            ","TJs                                     ","          ",9,48878,"EA   ",0.38,0.3975,18573.64,19426.8006,-853.16,-0.0175,-0.0459
"POT9    ","Potato White bag 10#               ","                                        ","          ",41,460,"BG   ",3.4592,8.6031,1591.25,3957.4172,-2366.17,-5.1439,-1.487
