Itemcode,"Item Description",Brand,Pack-size,"Vendor ID","Receive Date","PO Number","PO Line #","Ordered Quantity","Order UOM","Received Quantity","Rec. UOM","Weight (LB)","Variance (Quantity)","Estimate Inventory Cost","Actual Inventory Cost","Variance (Inventory Cost)","Estimate Add-on Cost","Actual Add-on Cost","Variance (Add-on Cost)"
"CAB9    ","Cabbage Green Shredded 4/5#        ","          ","          ","HPR     ",10/31/2018,"006958   ","002           ",1,"CS         ",1,"CS       ",0,0,24.5,0,-100,5.31,0,-100
"CARO4   ","Carrots OG bunch 12s               ","          ","          ","TKG     ",07/11/2018,"006302   ","001           ",1,"CS         ",1,"CS       ",0,0,24,24,0,4.59,4.59,0
"CARO5   ","Carrots Purple OG bunch 12s        ","          ","          ","TKG     ",07/11/2018,"006302   ","005           ",1,"CS         ",1,"CS       ",0,0,24,24,0,4.59,4.59,0
"CARO6   ","Carrots Yellow OG bunch 12s        ","          ","          ","TKG     ",07/11/2018,"006302   ","002           ",2,"CS         ",2,"CS       ",0,0,48,48,0,9.2,9.2,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/13/2018,"006314   ","003           ",6,"CS         ",6,"CS       ",0,0,106.5,106.5,0,32.76,32.76,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/16/2018,"006321   ","004           ",3,"CS         ",3,"CS       ",0,0,53.25,53.25,0,18.48,18.48,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/18/2018,"006333   ","002           ",13,"CS         ",13,"CS       ",0,0,230.75,230.75,0,73.06,73.06,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/20/2018,"006347   ","002           ",10,"CS         ",10,"CS       ",0,0,177.5,177.5,0,44.52,44.52,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/23/2018,"006360   ","001           ",4,"CS         ",4,"CS       ",0,0,71,71,0,26.23,25.98,-0.95
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/25/2018,"006376   ","001           ",1,"CS         ",1,"CS       ",0,0,17.75,17.75,0,7.37,7.37,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/27/2018,"006398   ","002           ",7,"CS         ",7,"CS       ",0,0,124.25,124.25,0,35.1,35.1,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",07/30/2018,"006412   ","003           ",7,"CS         ",7,"CS       ",0,0,124.25,124.25,0,58.63,58.63,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",08/01/2018,"006435   ","011           ",4,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",10/10/2018,"006891   ","001           ",3,"CS         ",3,"CS       ",0,0,53.25,53.25,0,17.17,17.07,-0.58
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",10/17/2018,"006911   ","001           ",3,"CS         ",3,"CS       ",0,0,53.25,53.25,0,17.64,6.18,-64.97
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",10/24/2018,"006934   ","001           ",3,"CS         ",3,"CS       ",0,0,53.25,53.25,0,17.1,6.69,-60.88
"CAU1    ","Cauliflower 12s                    ","          ","          ","PLV     ",10/31/2018,"006959   ","013           ",2,"CS         ",2,"CS       ",0,0,35.5,35.5,0,10.6,0,-100
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",06/29/2018,"006272   ","005           ",9,"CS         ",9,"CS       ",0,0,135,135,0,54.98,54.98,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/02/2018,"006275   ","005           ",2,"CS         ",2,"CS       ",0,0,30,30,0,18.47,18.47,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/06/2018,"006287   ","001           ",126,"CS         ",126,"CS       ",0,0,1480.5,1480.5,0,574.5,571.33,-0.55
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/06/2018,"006288   ","013           ",2,"CS         ",2,"CS       ",0,0,30,30,0,9.12,9.07,-0.55
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/09/2018,"006295   ","002           ",20,"CS         ",20,"CS       ",0,0,300,300,0,45,45,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/09/2018,"006297   ","002           ",47,"CS         ",47,"CS       ",0,0,552.25,552.25,0,231.88,223.5,-3.61
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/09/2018,"006297   ","010           ",4,"CS         ",4,"CS       ",0,0,60,60,0,19.73,19.02,-3.6
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/11/2018,"006301   ","015           ",83,"CS         ",68,"CS       ",0,-18.07,799,799,0,312.54,312.54,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/11/2018,"006301   ","016           ",4,"CS         ",4,"CS       ",0,0,60,60,0,18.38,18.38,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/18/2018,"006333   ","003           ",37,"CS         ",37,"CS       ",0,0,434.75,434.75,0,207.94,207.94,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/20/2018,"006345   ","002           ",20,"CS         ",20,"CS       ",0,0,300,300,0,45,45,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/20/2018,"006347   ","003           ",87,"CS         ",87,"CS       ",0,0,1022.25,1022.25,0,387.28,387.28,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/23/2018,"006358   ","001           ",20,"CS         ",20,"CS       ",0,0,300,300,0,45,45,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/23/2018,"006360   ","002           ",9,"CS         ",9,"CS       ",0,0,135,135,0,59.01,58.45,-0.95
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/23/2018,"006360   ","007           ",48,"CS         ",48,"CS       ",0,0,564,564,0,314.76,311.77,-0.95
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/25/2018,"006376   ","002           ",50,"CS         ",50,"CS       ",0,0,587.5,587.5,0,368.73,368.73,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/27/2018,"006388   ","001           ",40,"CS         ",40,"CS       ",0,0,600,600,0,90,90,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/27/2018,"006398   ","003           ",45,"CS         ",45,"CS       ",0,0,528.75,528.75,0,225.73,225.73,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/30/2018,"006411   ","002           ",30,"CS         ",30,"CS       ",0,0,450,450,0,67.5,67.5,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",07/30/2018,"006412   ","004           ",30,"CS         ",30,"CS       ",0,0,450,450,0,251.24,251.24,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",08/01/2018,"006427   ","002           ",30,"CS         ",29,"CS       ",0,-3.33,435,435,0,65.25,65.25,0
"CAU5    ","Cauliflower 9s                     ","          ","          ","PLV     ",08/01/2018,"006435   ","003           ",33,"CS         ",20,"CS       ",0,-39.39,235,235,0,145.85,141.87,-2.73
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",09/19/2018,"006790   ","001           ",3,"CS         ",3,"CS       ",0,0,47.25,47.25,0,36.3,36.3,0
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",09/21/2018,"006814   ","001           ",2,"CS         ",2,"CS       ",0,0,31.5,31.5,0,24.51,19.38,-20.93
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",10/01/2018,"006860   ","003           ",5,"CS         ",5,"CS       ",0,0,78.75,78.75,0,57.03,57.03,0
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",10/03/2018,"006866   ","003           ",4,"CS         ",4,"CS       ",0,0,63,63,0,34.29,34.29,0
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",10/10/2018,"006894   ","001           ",4,"CS         ",4,"CS       ",0,0,63,63,0,22.88,22.75,-0.57
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",10/17/2018,"006913   ","001           ",5,"CS         ",5,"CS       ",0,0,78.75,0,-100,29.4,10.3,-64.97
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",10/24/2018,"006933   ","002           ",5,"CS         ",5,"CS       ",0,0,78.75,0,-100,28.49,11.15,-60.86
"CID1    ","Cider Apple 4x1gal                 ","          ","          ","HPR     ",10/31/2018,"006958   ","003           ",5,"CS         ",5,"CS       ",0,0,78.75,0,-100,26.53,0,-100
"CID3    ","Cider Apple 15ct pint              ","          ","          ","LYM     ",09/21/2018,"006802   ","002           ",20,"CS         ",20,"CS       ",0,0,345,345,0,0,0,0
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",06/25/2018,"006253   ","011           ",14,"CS         ",14,"CS       ",0,0,252,252,0,125.84,125.84,0
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",06/27/2018,"006261   ","003           ",3,"CS         ",3,"CS       ",0,0,54,54,0,15.34,15.34,0
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",06/29/2018,"006272   ","006           ",9,"CS         ",9,"CS       ",0,0,162,162,0,54.98,54.98,0
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",07/02/2018,"006275   ","006           ",4,"CS         ",4,"CS       ",0,0,72,72,0,36.93,36.93,0
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",07/06/2018,"006288   ","014           ",2,"CS         ",2,"CS       ",0,0,36,36,0,9.12,9.07,-0.55
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",07/09/2018,"006297   ","003           ",8,"CS         ",8,"CS       ",0,0,144,144,0,39.48,38.05,-3.62
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",07/11/2018,"006301   ","003           ",5,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"CIL2    ","Cilantro bunch 30s                 ","          ","          ","PLV     ",07/13/2018,"006314   ","013           ",8,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/13/2018,"006313   ","001           ",40,"CS         ",40,"CS       ",0,0,720,720,0,218.41,218.41,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/16/2018,"006322   ","001           ",39,"CS         ",39,"CS       ",0,0,702,702,0,240.29,240.29,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/18/2018,"006329   ","001           ",58,"CS         ",58,"CS       ",0,0,928,928,0,325.95,325.95,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/20/2018,"006350   ","001           ",55,"CS         ",55,"CS       ",0,0,880,880,0,244.84,244.84,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/23/2018,"006361   ","001           ",70,"CS         ",70,"CS       ",0,0,1120,1120,0,459.04,454.68,-0.95
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/24/2018,"006369   ","001           ",30,"CS         ",30,"CS       ",0,0,480,480,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/25/2018,"006373   ","001           ",25,"CS         ",25,"CS       ",0,0,400,400,0,184.37,184.37,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/26/2018,"006389   ","001           ",60,"CS         ",60,"CS       ",0,0,840,840,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/27/2018,"006395   ","001           ",29,"CS         ",25,"CS       ",0,-13.79,350,350,0,125.39,125.39,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/30/2018,"006413   ","001           ",11,"CS         ",11,"CS       ",0,0,154,154,0,92.13,92.13,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",07/31/2018,"006421   ","001           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/01/2018,"006434   ","001           ",15,"CS         ",15,"CS       ",0,0,210,210,0,109.39,106.4,-2.73
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/02/2018,"006451   ","001           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/03/2018,"006455   ","001           ",19,"CS         ",19,"CS       ",0,0,266,266,0,127.34,127.34,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/06/2018,"006473   ","001           ",11,"CS         ",11,"CS       ",0,0,154,154,0,78.34,78.34,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/06/2018,"006489   ","001           ",60,"CS         ",60,"CS       ",0,0,840,840,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/08/2018,"006501   ","001           ",21,"CS         ",21,"CS       ",0,0,294,294,0,167.75,167.75,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/09/2018,"006512   ","001           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/10/2018,"006518   ","001           ",11,"CS         ",11,"CS       ",0,0,154,154,0,116.95,115.1,-1.58
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/13/2018,"006544   ","001           ",20,"CS         ",20,"CS       ",0,0,280,280,0,177.48,172.3,-2.92
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/14/2018,"006551   ","001           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/15/2018,"006554   ","001           ",16,"CS         ",16,"CS       ",0,0,224,224,0,134.35,134.35,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/17/2018,"006578   ","001           ",2,"CS         ",2,"CS       ",0,0,28,28,0,18.68,18.19,-2.62
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/17/2018,"006581   ","001           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","BRS     ",08/20/2018,"006586   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,9.77,9.77,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/21/2018,"006594   ","001           ",60,"CS         ",60,"CS       ",0,0,840,840,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/22/2018,"006600   ","001           ",16,"CS         ",16,"CS       ",0,0,224,224,0,143.62,139.34,-2.98
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","BRS     ",08/24/2018,"006615   ","001           ",2,"CS         ",2,"CS       ",0,0,32,32,0,27.87,27.32,-1.97
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/26/2018,"006631   ","001           ",11,"CS         ",11,"CS       ",0,0,154,154,0,106.98,104.44,-2.37
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/28/2018,"006648   ","002           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/29/2018,"006644   ","001           ",16,"CS         ",16,"CS       ",0,0,224,224,0,154.26,154.26,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",08/31/2018,"006669   ","001           ",7,"CS         ",7,"CS       ",0,0,98,98,0,72.08,72.08,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",09/04/2018,"006671   ","001           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",09/05/2018,"006691   ","001           ",11,"CS         ",11,"CS       ",0,0,154,154,0,95.71,83.66,-12.59
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",09/07/2018,"006713   ","001           ",7,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","CIE     ",09/12/2018,"006747   ","001           ",11,"CS         ",11,"CS       ",0,0,154,154,0,97.02,97.02,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","DVD     ",09/17/2018,"006783   ","002           ",4,"CS         ",4,"CS       ",0,0,60,60,0,45.94,45.94,0
"COR3    ","Corn Sweet bag 60s                 ","          ","          ","PLV     ",09/21/2018,"006813   ","010           ",1,"CS         ",1,"CS       ",0,0,14,14,0,12.26,9.7,-20.88
"COR6    ","Corn Sweet White bag 60s           ","          ","          ","CIE     ",08/14/2018,"006551   ","002           ",3,"BG         ",3,"BG       ",0,0,39,39,0,0,0,0
"COR6    ","Corn Sweet White bag 60s           ","          ","          ","CIE     ",08/28/2018,"006648   ","001           ",2,"BG         ",2,"BG       ",0,0,26,26,0,0,0,0
"COR8    ","Corn Indian bunch 20s bag          ","          ","          ","TWO     ",09/21/2018,"006811   ","004           ",11,"BG         ",11,"BG       ",0,0,357.5,357.5,0,134.79,106.57,-20.94
"COR8    ","Corn Indian bunch 20s bag          ","          ","          ","TWO     ",09/24/2018,"006833   ","003           ",2,"BG         ",2,"BG       ",0,0,65,65,0,27.93,27.93,0
"COR8    ","Corn Indian bunch 20s bag          ","          ","          ","TWO     ",09/26/2018,"006835   ","002           ",3,"BG         ",3,"BG       ",0,0,97.5,97.5,0,36.59,35.76,-2.27
"COR8    ","Corn Indian bunch 20s bag          ","          ","          ","TWO     ",09/28/2018,"006849   ","003           ",2,"BG         ",2,"BG       ",0,0,65,65,0,8.23,5.6,-31.96
"COR8    ","Corn Indian bunch 20s bag          ","          ","          ","TWO     ",10/01/2018,"006857   ","005           ",4,"BG         ",4,"BG       ",0,0,130,130,0,45.63,45.63,0
"COR8    ","Corn Indian bunch 20s bag          ","          ","          ","TWO     ",10/03/2018,"006865   ","003           ",1,"BG         ",1,"BG       ",0,0,32.5,32.5,0,8.58,8.58,0
"COR9    ","Corn Sweet Shucked 24ct            ","          ","          ","HPR     ",09/21/2018,"006814   ","002           ",2,"CS         ",2,"CS       ",0,0,48.96,48.96,0,24.5,19.37,-20.94
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/11/2018,"006301   ","004           ",31,"CS         ",31,"CS       ",0,0,589,589,0,142.48,142.48,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/13/2018,"006314   ","005           ",33,"CS         ",33,"CS       ",0,0,627,627,0,180.18,180.18,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/16/2018,"006321   ","005           ",24,"CS         ",24,"CS       ",0,0,456,456,0,147.87,147.87,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/17/2018,"006327   ","001           ",10,"CS         ",10,"CS       ",0,0,190,190,0,0,0,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/18/2018,"006333   ","004           ",35,"CS         ",35,"CS       ",0,0,665,665,0,196.7,196.7,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/20/2018,"006347   ","004           ",31,"CS         ",31,"CS       ",0,0,589,589,0,138.01,138.01,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/23/2018,"006360   ","003           ",37,"CS         ",37,"CS       ",0,0,703,703,0,242.64,240.33,-0.95
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/24/2018,"006370   ","001           ",10,"CS         ",10,"CS       ",0,0,190,190,0,0,0,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/25/2018,"006376   ","003           ",40,"CS         ",40,"CS       ",0,0,760,760,0,294.99,294.99,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/27/2018,"006398   ","004           ",37,"CS         ",37,"CS       ",0,0,703,703,0,185.6,185.6,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/30/2018,"006412   ","005           ",33,"CS         ",33,"CS       ",0,0,627,627,0,276.37,276.37,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",07/31/2018,"006422   ","002           ",10,"CS         ",10,"CS       ",0,0,190,190,0,0,0,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/01/2018,"006435   ","004           ",21,"CS         ",21,"CS       ",0,0,399,399,0,153.14,148.96,-2.73
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/02/2018,"006452   ","001           ",10,"CS         ",10,"CS       ",0,0,190,190,0,0,0,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/03/2018,"006459   ","002           ",30,"CS         ",30,"CS       ",0,0,570,570,0,201.08,201.08,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/06/2018,"006478   ","001           ",22,"CS         ",22,"CS       ",0,0,418,418,0,226.96,226.96,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/06/2018,"006490   ","002           ",10,"CS         ",10,"CS       ",0,0,190,190,0,0,0,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/08/2018,"006504   ","002           ",22,"CS         ",22,"CS       ",0,0,418,418,0,175.75,175.75,0
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/10/2018,"006516   ","001           ",34,"CS         ",34,"CS       ",0,0,646,646,0,361.48,355.76,-1.58
"CUC1    ","Cucumber Super Select 1-1/9 bu     ","          ","          ","PLV     ",08/13/2018,"006545   ","001           ",29,"CS         ",29,"CS       ",0,0,551,551,0,257.34,249.84,-2.91
"CUC2    ","Cucumber Select 1-1/9 bu           ","          ","          ","PLV     ",07/27/2018,"006398   ","005           ",1,"CS         ",1,"CS       ",0,0,14,14,0,5,5,0
"CUC2    ","Cucumber Select 1-1/9 bu           ","          ","          ","PLV     ",07/31/2018,"006422   ","001           ",30,"CS         ",30,"CS       ",0,0,420,420,0,0,0,0
"CUC2    ","Cucumber Select 1-1/9 bu           ","          ","          ","PLV     ",08/01/2018,"006435   ","005           ",1,"CS         ",1,"CS       ",0,0,14,14,0,7.3,7.1,-2.74
"CUC2    ","Cucumber Select 1-1/9 bu           ","          ","          ","PLV     ",08/06/2018,"006478   ","002           ",1,"CS         ",1,"CS       ",0,0,14,14,0,10.31,10.31,0
"CUC2    ","Cucumber Select 1-1/9 bu           ","          ","          ","PLV     ",08/06/2018,"006490   ","001           ",28,"CS         ",28,"CS       ",0,0,392,392,0,0,0,0
"CUC2    ","Cucumber Select 1-1/9 bu           ","          ","          ","PLV     ",08/08/2018,"006504   ","003           ",1,"CS         ",1,"CS       ",0,0,14,14,0,7.99,7.99,0
"CUC2    ","Cucumber Select 1-1/9 bu           ","          ","          ","PLV     ",08/10/2018,"006516   ","002           ",1,"CS         ",1,"CS       ",0,0,14,14,0,10.63,10.46,-1.6
"CUC4    ","Cucumber Pickle Slicer 1 bu        ","          ","          ","PLV     ",07/27/2018,"006398   ","006           ",1,"CS         ",1,"CS       ",0,0,20,20,0,5,5,0
"CUC4    ","Cucumber Pickle Slicer 1 bu        ","          ","          ","PLV     ",08/01/2018,"006435   ","006           ",1,"CS         ",1,"CS       ",0,0,20,20,0,7.3,7.1,-2.74
"CUC4    ","Cucumber Pickle Slicer 1 bu        ","          ","          ","PLV     ",08/06/2018,"006478   ","003           ",1,"CS         ",1,"CS       ",0,0,20,20,0,10.31,10.31,0
"CUC4    ","Cucumber Pickle Slicer 1 bu        ","          ","          ","PLV     ",08/10/2018,"006516   ","003           ",1,"CS         ",1,"CS       ",0,0,20,20,0,10.63,10.46,-1.6
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/06/2018,"006287   ","002           ",3,"CS         ",3,"CS       ",0,0,39,39,0,13.68,13.6,-0.58
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/06/2018,"006288   ","004           ",22,"CS         ",22,"CS       ",0,0,330,330,0,100.31,99.75,-0.56
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/09/2018,"006295   ","004           ",29,"CS         ",29,"CS       ",0,0,435,435,0,65.25,65.25,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/09/2018,"006297   ","004           ",13,"CS         ",13,"CS       ",0,0,195,195,0,64.14,61.82,-3.62
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/11/2018,"006301   ","005           ",10,"CS         ",10,"CS       ",0,0,150,150,0,45.96,45.96,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/11/2018,"006301   ","014           ",5,"CS         ",5,"CS       ",0,0,65,65,0,22.98,22.98,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/13/2018,"006310   ","002           ",26,"CS         ",26,"CS       ",0,0,286,286,0,58.5,58.5,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/13/2018,"006314   ","006           ",7,"CS         ",7,"CS       ",0,0,105,105,0,38.22,38.22,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/16/2018,"006318   ","002           ",30,"CS         ",30,"CS       ",0,0,330,330,0,67.5,67.5,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/16/2018,"006321   ","006           ",9,"CS         ",9,"CS       ",0,0,135,135,0,55.45,55.45,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/18/2018,"006333   ","005           ",19,"CS         ",19,"CS       ",0,0,285,285,0,106.78,106.78,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/20/2018,"006345   ","004           ",20,"CS         ",20,"CS       ",0,0,300,300,0,45,45,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/20/2018,"006347   ","005           ",4,"CS         ",4,"CS       ",0,0,52,52,0,17.81,17.81,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/20/2018,"006347   ","006           ",15,"CS         ",15,"CS       ",0,0,225,225,0,66.78,66.78,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/23/2018,"006358   ","002           ",28,"CS         ",28,"CS       ",0,0,308,308,0,63,63,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/23/2018,"006360   ","004           ",9,"CS         ",9,"CS       ",0,0,135,135,0,59.01,58.45,-0.95
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/25/2018,"006376   ","004           ",9,"CS         ",9,"CS       ",0,0,135,135,0,66.37,66.37,0
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","          ","          ","PLV     ",07/27/2018,"006388   ","002           ",40,"CS         ",40,"CS       ",0,0,440,440,0,90,90,0
