Itemcode,"Item Description",Brand,Pack-size,"Vendor ID","Receive Date","PO Number","PO Line #","Ordered Quantity","Order UOM","Received Quantity","Rec. UOM","Weight (LB)","Variance (Quantity)","Estimate Inventory Cost","Actual Inventory Cost","Variance (Inventory Cost)","Estimate Add-on Cost","Actual Add-on Cost","Variance (Add-on Cost)"
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",08/11/2017,"005191   ","002           ",1,"CS         ",1,"CS       ",0,0,16,16,0,9.1,9.1,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",08/14/2017,"005212   ","002           ",3,"CS         ",3,"CS       ",0,0,48,48,0,30.38,30.38,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",08/14/2017,"005217   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,2.25,2.25,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",08/18/2017,"005281   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,8.72,8.72,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",08/21/2017,"005300   ","002           ",1,"CS         ",1,"CS       ",0,0,16,16,0,0,0,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",08/22/2017,"005331   ","001           ",5,"CS         ",5,"CS       ",0,0,80,80,0,0,0,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",08/30/2017,"005401   ","002           ",1,"CS         ",1,"CS       ",0,0,16,16,0,8.46,8.46,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","DAG     ",09/01/2017,"005434   ","002           ",1,"CS         ",1,"CS       ",0,0,16,16,0,8.45,8.45,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",09/06/2017,"005457   ","001           ",1,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BEE1    ","Beet Red bunch 12s                 ","          ","          ","PLV     ",09/11/2017,"005502   ","001           ",1,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BEE11   ","Beet Gold cut bag 25#              ","          ","          ","DAG     ",07/20/2017,"004985   ","005           ",5,"BG         ",5,"BG       ",0,0,105,105,0,37.02,37.02,0
"BEE11   ","Beet Gold cut bag 25#              ","          ","          ","DAG     ",07/24/2017,"005004   ","002           ",1,"BG         ",1,"BG       ",0,0,21,21,0,2.25,2.25,0
"BEE2    ","Beet Red Cut bag 25#               ","          ","          ","PLV     ",09/20/2017,"005607   ","001           ",3,"CS         ",3,"CS       ",0,0,45,45,0,24.59,24.59,0
"BEE2    ","Beet Red Cut bag 25#               ","          ","          ","PLV     ",10/02/2017,"005713   ","001           ",1,"CS         ",1,"CS       ",0,0,16.25,16.25,0,11.94,11.94,0
"BEE2    ","Beet Red Cut bag 25#               ","          ","          ","PLV     ",10/16/2017,"005816   ","001           ",4,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",07/07/2017,"004922   ","001           ",1,"CS         ",1,"CS       ",0,0,17,17,0,10.13,10.13,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",07/10/2017,"004930   ","001           ",1,"CS         ",1,"CS       ",0,0,17,17,0,2.25,2.25,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",07/12/2017,"004935   ","007           ",1,"CS         ",1,"CS       ",0,0,17,17,0,8.01,8.01,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",07/17/2017,"004954   ","002           ",1,"CS         ",1,"CS       ",0,0,17,17,0,8.35,8.35,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",07/19/2017,"004973   ","002           ",7,"CS         ",7,"CS       ",0,0,119,119,0,43.81,43.81,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",07/23/2017,"005010   ","001           ",1,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",07/28/2017,"005048   ","001           ",1,"CS         ",1,"CS       ",0,0,17,17,0,6.01,6.01,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",08/02/2017,"005097   ","001           ",1,"CS         ",1,"CS       ",0,0,17,17,0,6.03,6.03,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/04/2017,"005111   ","023           ",1,"CS         ",1,"CS       ",0,0,16,16,0,5.96,5.96,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/09/2017,"005151   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,7.43,7.43,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/14/2017,"005208   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,10.12,10.12,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/14/2017,"005214   ","002           ",2,"CS         ",2,"CS       ",0,0,32,32,0,4.5,4.5,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/18/2017,"005278   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,8.72,8.72,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/23/2017,"005324   ","002           ",1,"CS         ",1,"CS       ",0,0,16,16,0,6.34,6.34,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/25/2017,"005344   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,9.53,9.53,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",08/28/2017,"005371   ","002           ",1,"CS         ",1,"CS       ",0,0,16,16,0,19.39,19.39,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","PLV     ",08/30/2017,"005401   ","003           ",1,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",09/01/2017,"005434   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,8.45,8.45,0
"BEE3    ","Beet Gold bunch 12s                ","          ","          ","DAG     ",09/08/2017,"005483   ","001           ",1,"CS         ",1,"CS       ",0,0,16,16,0,9.68,9.68,0
"BEE8    ","Beet Gold bunch 14s                ","          ","          ","DAG     ",06/30/2017,"004898   ","001           ",4,"CS         ",4,"CS       ",0,0,64,64,0,30.57,30.57,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","TKG     ",06/21/2017,"004833   ","001           ",2,"CS         ",2,"CS       ",0,0,48,48,0,18.25,18.25,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",06/28/2017,"004881   ","002           ",1,"CS         ",1,"CS       ",0,0,18,18,0,11.39,11.39,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",06/30/2017,"004900   ","002           ",1,"CS         ",1,"CS       ",0,0,18,18,0,7.65,7.65,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",07/07/2017,"004922   ","002           ",1,"CS         ",1,"CS       ",0,0,18,18,0,10.13,10.13,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",07/14/2017,"004947   ","002           ",2,"CS         ",2,"CS       ",0,0,36,36,0,14.68,14.68,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",07/21/2017,"004993   ","002           ",1,"CS         ",1,"CS       ",0,0,18,18,0,7.41,7.41,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",07/23/2017,"005010   ","002           ",1,"CS         ",1,"CS       ",0,0,18,18,0,5.41,5.41,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",07/26/2017,"005026   ","002           ",1,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","PLV     ",08/02/2017,"005097   ","002           ",1,"CS         ",1,"CS       ",0,0,18,18,0,6.03,6.03,0
"BEEO1   ","Beet Red OG 12s                    ","          ","          ","TKG     ",09/06/2017,"005450   ","001           ",1,"CS         ",1,"CS       ",0,0,18,18,0,6,6,0
"BEEO3   ","Beet Gold OG bunch 12s             ","          ","          ","TKG     ",06/28/2017,"004890   ","001           ",1,"CS         ",1,"CS       ",0,0,24,24,0,11.39,11.39,0
"BEEO3   ","Beet Gold OG bunch 12s             ","          ","          ","TKG     ",07/07/2017,"004917   ","006           ",1,"CS         ",1,"CS       ",0,0,24,24,0,10.13,10.13,0
"BEEO3   ","Beet Gold OG bunch 12s             ","          ","          ","TKG     ",08/02/2017,"005095   ","001           ",1,"CS         ",1,"CS       ",0,0,24,24,0,6.03,6.03,0
"BEEO3   ","Beet Gold OG bunch 12s             ","          ","          ","TKG     ",09/06/2017,"005450   ","002           ",1,"CS         ",1,"CS       ",0,0,24,24,0,6,6,0
"BEEO3   ","Beet Gold OG bunch 12s             ","          ","          ","TKG     ",09/13/2017,"005518   ","001           ",1,"CS         ",1,"CS       ",0,0,24,24,0,10.75,10.75,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/17/2017,"004951   ","001           ",100,"CS         ",100,"CS       ",0,0,2400,2400,0,225,225,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/17/2017,"004958   ","001           ",168,"CS         ",168,"CS       ",0,0,3822,3822,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/18/2017,"004959   ","001           ",50,"CS         ",50,"CS       ",0,0,1212.5,1212.5,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/19/2017,"004968   ","001           ",100,"CS         ",100,"CS       ",0,0,2450,2450,0,225,225,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/19/2017,"004977   ","001           ",27,"CS         ",27,"CS       ",0,0,661.5,661.5,0,168.94,168.94,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/19/2017,"004980   ","001           ",168,"CS         ",168,"CS       ",0,0,3864,3864,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/21/2017,"004987   ","001           ",150,"CS         ",150,"CS       ",0,0,4425,4425,0,337.5,337.5,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/21/2017,"004987   ","002           ",80,"CS         ",80,"CS       ",0,0,1960,1960,0,180,180,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/21/2017,"004998   ","001           ",4,"CS         ",4,"CS       ",0,0,98,98,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/24/2017,"005000   ","001           ",252,"CS         ",252,"CS       ",0,0,5796,5796,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/24/2017,"005005   ","001           ",111,"CS         ",111,"CS       ",0,0,2830.5,2830.5,0,448.76,448.76,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/24/2017,"005014   ","001           ",28,"CS         ",28,"CS       ",0,0,714,714,0,201.42,201.42,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/25/2017,"005019   ","001           ",50,"CS         ",50,"CS       ",0,0,1275,1275,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/26/2017,"005020   ","001           ",168,"CS         ",168,"CS       ",0,0,3864,3864,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/26/2017,"005021   ","001           ",80,"CS         ",80,"CS       ",0,0,2040,2040,0,180,180,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/26/2017,"005029   ","001           ",20,"CS         ",20,"CS       ",0,0,510,510,0,123.77,123.77,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/27/2017,"005043   ","001           ",40,"CS         ",40,"CS       ",0,0,1020,1020,0,33.33,33.33,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/28/2017,"005052   ","001           ",14,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/28/2017,"005057   ","001           ",200,"CS         ",200,"CS       ",0,0,5900,5900,0,811,811,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/31/2017,"005058   ","001           ",252,"CS         ",252,"CS       ",0,0,5796,5796,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/31/2017,"005067   ","001           ",29,"CS         ",29,"CS       ",0,0,739.5,739.5,0,198.78,198.78,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",07/31/2017,"005070   ","001           ",75,"CS         ",75,"CS       ",0,0,1912.5,1912.5,0,168.75,168.75,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/01/2017,"005102   ","001           ",50,"CS         ",50,"CS       ",0,0,1275,1275,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/02/2017,"005089   ","001           ",101,"CS         ",101,"CS       ",0,0,2575.5,2575.5,0,227.25,227.25,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/02/2017,"005094   ","001           ",20,"CS         ",20,"CS       ",0,0,510,510,0,120.68,120.68,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/02/2017,"005101   ","001           ",252,"CS         ",252,"CS       ",0,0,5796,5796,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/04/2017,"005113   ","001           ",31,"CS         ",31,"CS       ",0,0,790.5,790.5,0,184.46,184.46,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/04/2017,"005117   ","001           ",40,"CS         ",40,"CS       ",0,0,1020,1020,0,47.62,47.62,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/04/2017,"005122   ","001           ",168,"CS         ",168,"CS       ",0,0,3864,3864,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/07/2017,"005128   ","001           ",168,"CS         ",168,"CS       ",0,0,3864,3864,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/07/2017,"005129   ","001           ",50,"CS         ",50,"CS       ",0,0,1275,1275,0,75,75,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/07/2017,"005139   ","001           ",28,"CS         ",28,"CS       ",0,0,714,714,0,179.88,179.88,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/08/2017,"005142   ","001           ",50,"CS         ",50,"CS       ",0,0,1275,1275,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/09/2017,"005155   ","001           ",17,"CS         ",17,"CS       ",0,0,433.5,433.5,0,123.09,123.09,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/09/2017,"005158   ","001           ",80,"CS         ",80,"CS       ",0,0,2040,2040,0,180,180,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/10/2017,"005161   ","001           ",168,"CS         ",156,"CS       ",0,-7.14,3588,3588,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/11/2017,"005175   ","001           ",60,"CS         ",60,"CS       ",0,0,1530,1530,0,172.5,172.5,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/11/2017,"005188   ","001           ",34,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BLU1    ","Blueberry 12 pint                  ","          ","          ","DZN     ",08/14/2017,"005228   ","001           ",168,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/04/2017,"005116   ","001           ",236,"CS         ",236,"CS       ",0,0,8920.8,8920.8,0,1404.33,1404.33,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/07/2017,"005141   ","001           ",283,"CS         ",283,"CS       ",0,0,10697.4,10697.4,0,1286.28,1286.28,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/09/2017,"005154   ","001           ",274,"CS         ",274,"CS       ",0,0,10357.2,10357.2,0,1144.81,1144.81,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/11/2017,"005184   ","001           ",172,"CS         ",172,"CS       ",0,0,6501.6,6501.6,0,614.8,614.8,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/14/2017,"005207   ","001           ",210,"CS         ",209,"CS       ",0,-0.48,7900.2,7900.2,0,793.2,793.2,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/16/2017,"005249   ","001           ",309,"CS         ",309,"CS       ",0,0,11680.2,11680.2,0,1396.2,1396.2,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/18/2017,"005284   ","001           ",174,"CS         ",174,"CS       ",0,0,6577.2,6577.2,0,472.8,472.8,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/21/2017,"005294   ","001           ",265,"CS         ",265,"CS       ",0,0,10017,10017,0,1118.4,1118.4,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/23/2017,"005330   ","001           ",301,"CS         ",301,"CS       ",0,0,11377.8,11377.8,0,1276.8,1276.8,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/25/2017,"005347   ","001           ",167,"CS         ",167,"CS       ",0,0,6312.6,6312.6,0,420,420,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/28/2017,"005376   ","001           ",244,"CS         ",244,"CS       ",0,0,9223.2,9223.2,0,333,333,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",08/30/2017,"005396   ","001           ",263,"CS         ",263,"CS       ",0,0,9941.4,9941.4,0,1172.4,1172.4,0
"BLU3    ","Blueberry Wild Maine 12 pint       ","          ","          ","BLU     ",09/01/2017,"005436   ","001           ",144,"CS         ",144,"CS       ",0,0,5443.2,5443.2,0,575.4,575.4,0
"BLUO4   ","Blueberries OG Wild Maine 12 pint  ","          ","          ","BLU     ",08/07/2017,"005141   ","002           ",50,"CS         ",50,"CS       ",0,0,2190,2190,0,227.26,227.26,0
"BOK3    ","Bok Choy 30# loose                 ","          ","          ","NXT     ",08/28/2017,"005373   ","001           ",2,"CS         ",2,"CS       ",0,0,40,40,0,38.77,38.77,0
"BOK3    ","Bok Choy 30# loose                 ","          ","          ","NXT     ",09/06/2017,"005453   ","001           ",2,"CS         ",2,"CS       ",0,0,40,40,0,11.99,11.99,0
"BOK3    ","Bok Choy 30# loose                 ","          ","          ","NXT     ",09/17/2017,"005576   ","001           ",3,"CS         ",3,"CS       ",0,0,60,60,0,19,19,0
"BOK3    ","Bok Choy 30# loose                 ","          ","          ","NXT     ",09/20/2017,"005606   ","002           ",3,"CS         ",3,"CS       ",0,0,60,60,0,24.59,24.59,0
"BOK3    ","Bok Choy 30# loose                 ","          ","          ","NXT     ",09/25/2017,"005665   ","001           ",2,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/21/2017,"004829   ","001           ",16,"CS         ",16,"CS       ",0,0,272,272,0,146.03,146.03,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/21/2017,"004834   ","001           ",3,"CS         ",3,"CS       ",0,0,60,60,0,27.38,27.38,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/23/2017,"004852   ","001           ",10,"CS         ",10,"CS       ",0,0,170,170,0,142.47,142.47,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/23/2017,"004853   ","001           ",3,"CS         ",3,"CS       ",0,0,60,60,0,42.72,42.72,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/26/2017,"004867   ","002           ",22,"CS         ",22,"CS       ",0,0,396,396,0,350.09,350.09,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/28/2017,"004881   ","003           ",25,"CS         ",25,"CS       ",0,0,425,425,0,284.54,284.54,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/28/2017,"004885   ","001           ",4,"CS         ",4,"CS       ",0,0,80,80,0,45.54,45.54,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/30/2017,"004900   ","003           ",34,"CS         ",34,"CS       ",0,0,578,578,0,259.87,259.87,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",06/30/2017,"004903   ","001           ",6,"CS         ",6,"CS       ",0,0,120,120,0,45.84,45.84,0
"BRO2    ","Broccoli 20#                       ","          ","          ","RT      ",06/30/2017,"004949   ","002           ",5,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/07/2017,"004921   ","002           ",25,"CS         ",25,"CS       ",0,0,425,425,0,253.13,253.13,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/07/2017,"004922   ","003           ",4,"CS         ",4,"CS       ",0,0,80,80,0,40.52,40.52,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/10/2017,"004928   ","001           ",4,"CS         ",4,"CS       ",0,0,80,80,0,66.78,66.78,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/10/2017,"004928   ","006           ",14,"CS         ",14,"CS       ",0,0,238,238,0,233.75,233.75,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/10/2017,"004930   ","002           ",2,"CS         ",2,"CS       ",0,0,40,40,0,4.5,4.5,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/12/2017,"004935   ","002           ",32,"CS         ",32,"CS       ",0,0,544,544,0,256.46,256.46,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/12/2017,"004935   ","008           ",1,"CS         ",1,"CS       ",0,0,20,20,0,8.01,8.01,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/14/2017,"004947   ","003           ",20,"CS         ",20,"CS       ",0,0,340,340,0,146.79,146.79,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/14/2017,"004947   ","008           ",4,"CS         ",4,"CS       ",0,0,80,80,0,29.36,29.36,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/17/2017,"004954   ","003           ",38,"CS         ",38,"CS       ",0,0,684,684,0,317.06,317.06,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/19/2017,"004973   ","003           ",35,"CS         ",35,"CS       ",0,0,595,595,0,219.04,219.04,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/19/2017,"004973   ","009           ",6,"CS         ",6,"CS       ",0,0,120,120,0,37.55,37.55,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/21/2017,"004993   ","003           ",33,"CS         ",33,"CS       ",0,0,660,660,0,244.35,244.35,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/23/2017,"005010   ","003           ",42,"CS         ",42,"CS       ",0,0,714,714,0,226.82,226.82,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/24/2017,"005007   ","001           ",4,"CS         ",4,"CS       ",0,0,80,80,0,9,9,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/26/2017,"005026   ","003           ",18,"CS         ",18,"CS       ",0,0,306,306,0,111.41,111.41,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/26/2017,"005026   ","008           ",4,"CS         ",4,"CS       ",0,0,80,80,0,24.76,24.76,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/28/2017,"005051   ","001           ",25,"CS         ",25,"CS       ",0,0,500,500,0,150.2,150.2,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/31/2017,"005066   ","002           ",35,"CS         ",35,"CS       ",0,0,595,595,0,239.9,239.9,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",07/31/2017,"005072   ","005           ",1,"CS         ",1,"CS       ",0,0,20,20,0,2.25,2.25,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/02/2017,"005097   ","003           ",21,"CS         ",21,"CS       ",0,0,357,357,0,126.7,126.7,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/02/2017,"005097   ","007           ",1,"CS         ",1,"CS       ",0,0,20,20,0,6.03,6.03,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/04/2017,"005115   ","003           ",31,"CS         ",31,"CS       ",0,0,620,620,0,184.46,184.46,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/07/2017,"005131   ","002           ",1,"CS         ",1,"CS       ",0,0,20,20,0,1.5,1.5,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/07/2017,"005135   ","002           ",37,"CS         ",37,"CS       ",0,0,629,629,0,237.7,237.7,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/09/2017,"005150   ","003           ",26,"CS         ",26,"CS       ",0,0,442,442,0,193.19,193.19,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/11/2017,"005191   ","003           ",31,"CS         ",31,"CS       ",0,0,527,527,0,282.27,282.27,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/14/2017,"005212   ","003           ",18,"CS         ",18,"CS       ",0,0,306,306,0,182.33,182.33,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/16/2017,"005247   ","001           ",17,"CS         ",17,"CS       ",0,0,289,289,0,152.11,152.11,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/18/2017,"005281   ","002           ",29,"CS         ",29,"CS       ",0,0,522,522,0,253.03,253.03,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/21/2017,"005292   ","001           ",1,"CS         ",1,"CS       ",0,0,18,18,0,2.25,2.25,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/21/2017,"005300   ","003           ",37,"CS         ",37,"CS       ",0,0,629,629,0,283.67,283.67,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/23/2017,"005319   ","005           ",1,"CS         ",1,"CS       ",0,0,18,18,0,2.25,2.25,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/23/2017,"005328   ","001           ",34,"CS         ",34,"CS       ",0,0,578,578,0,215.66,215.66,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/25/2017,"005343   ","002           ",19,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",08/30/2017,"005401   ","004           ",19,"CS         ",13,"CS       ",0,-31.58,234,234,0,110.06,110.06,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",09/01/2017,"005431   ","001           ",37,"CS         ",37,"CS       ",0,0,629,629,0,313.02,313.02,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",09/06/2017,"005454   ","003           ",15,"CS         ",15,"CS       ",0,0,270,270,0,89.89,89.89,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",09/08/2017,"005482   ","002           ",23,"CS         ",23,"CS       ",0,0,414,414,0,222.5,222.5,0
"BRO2    ","Broccoli 20#                       ","          ","          ","PLV     ",09/11/2017,"005502   ","002           ",23,"CS         ",23,"CS       ",0,0,414,414,0,134.29,134.29,0
